system_id,word,ner
14,陳美州,PERSON
14,台灣,GPE
14,直到年,DATE
14,台灣,GPE
14,衛福部,ORG
14,萬,CARDINAL
14,十年前,DATE
14,國會,ORG
14,兩,CARDINAL
14,內政部,ORG
14,台灣,GPE
14,去年,DATE
14,今周刊,WORK_OF_ART
14,歐美,LOC
14,法國,GPE
14,英國,GPE
14,台灣,GPE
14,今年,DATE
14,喬伊,PERSON
14,台灣,GPE
14,台灣,GPE
14,台灣,GPE
14,第二,ORDINAL
14,台灣人,NORP
14,月底,DATE
14,台灣同志家庭權益促進會,ORG
14,黎璿萍,PERSON
14,黎璿萍,PERSON
14,至千,CARDINAL
14,去年,DATE
14,百多,CARDINAL
14,美國加拿大,GPE
14,新台幣萬至百萬元,MONEY
14,黎璿萍,PERSON
14,台灣,GPE
14,台灣,GPE
14,至萬元,MONEY
14,新國會,ORG
14,五,CARDINAL
14,衛福部,ORG
14,薛瑞元,PERSON
14,國健署,ORG
14,兩,CARDINAL
14,大衛福部,ORG
14,民眾黨,ORG
14,和信治癌中心醫院藥劑科,ORG
14,陳昭姿,PERSON
14,台灣,GPE
14,衛福部,ORG
14,月日,DATE
14,台灣,NORP
14,黃淑英,PERSON
14,兩,CARDINAL
14,恆,PERSON
14,衛福部,ORG
14,月日,DATE
14,第二,ORDINAL
14,立院,ORG
14,立院,ORG
14,范雲黃捷,PERSON
14,台泥亞泥,ORG
14,兩,CARDINAL
15,台積電,ORG
15,訂月日,DATE
15,達志,PERSON
15,時報,ORG
15,台北,GPE
15,五日,DATE
15,台積電,ORG
15,下周,DATE
15,月日周,DATE
15,清明節,DATE
15,月日周,DATE
15,台積電,ORG
15,訂月日,DATE
15,台積電,ORG
15,月日周,DATE
15,四,CARDINAL
15,台積公司,ORG
15,台積公司,ORG
15,今年,DATE
15,全年,DATE
15,下周,DATE
15,美國,GPE
15,美國聯準會,ORG
15,美國,GPE
15,美國,GPE
15,第季,DATE
15,美國,NORP
15,全球央行,ORG
15,歐洲央行,ORG
15,日本央行,ORG
15,下周月日,DATE
15,第二,ORDINAL
15,下周,DATE
15,群益投顧,ORG
15,第二,ORDINAL
15,第二,ORDINAL
15,下半年,DATE
15,第四,ORDINAL
15,台灣,GPE
15,費城半導體,ORG
15,台積電,ORG
15,群益投顧,ORG
15,第四季,DATE
15,萬至點,TIME
15,億元,MONEY
15,台積電,ORG
15,周五日,DATE
15,廣達,ORG
15,沈培華,PERSON
16,潤弘華固,ORG
16,兩,CARDINAL
16,達志,PERSON
16,華固潤弘,ORG
16,二今,DATE
16,潤泰集團,ORG
16,潤弘,ORG
16,今年,DATE
16,去年月,DATE
16,李志宏,PERSON
16,第季,DATE
16,潤弘,ORG
16,潤弘,ORG
16,李志宏,PERSON
16,潤泰,ORG
16,潤弘,ORG
16,潤弘,ORG
16,百元,MONEY
16,華固,ORG
16,上周,DATE
16,法說會,ORG
16,今年,DATE
16,逾億元,MONEY
16,臺企銀宜進遠東銀國票金華固,ORG
16,康和證,ORG
16,臺企銀,ORG
16,去年,DATE
16,今年,DATE
16,今天,DATE
16,宜進老牌紡織廠,ORG
16,去年,DATE
16,今年,DATE
16,遠東銀,ORG
16,日前,DATE
16,國票金,ORG
16,華固,ORG
16,今年,DATE
16,今天,DATE
16,康和證,ORG
16,去年,DATE
16,潤弘,ORG
16,去年,DATE
17,投信,ORG
17,達志,PERSON
17,美股,NORP
17,今天,DATE
17,億元,MONEY
17,億元,MONEY
17,億元,MONEY
17,億元,MONEY
17,億元,MONEY
17,臺灣,GPE
17,下周,DATE
17,前天,DATE
17,投信,ORG
17,亞軍聯電長榮,ORG
17,萬張萬,CARDINAL
17,今天,DATE
17,聯電長榮,ORG
17,和碩,ORG
17,張日月光,ORG
17,張聯詠,ORG
17,今天,DATE
17,第名,ORDINAL
17,聯電,ORG
17,長榮,PERSON
17,今天,DATE
17,群益台灣,ORG
17,張復華,PERSON
17,台灣,GPE
17,張國泰永,PERSON
17,台灣,GPE
17,美國聯準會,ORG
17,今年,DATE
17,今天,DATE
17,聯電,ORG
17,長榮,PERSON
17,中信金,ORG
17,張東元,PERSON
17,張和碩,ORG
17,張日月光,PERSON
17,張統張,PERSON
17,海商銀,PERSON
17,今天,DATE
17,群創,ORG
17,張永豐金,ORG
17,張仁寶,ORG
17,兆豐金,ORG
17,張文曄,PERSON
17,張復華,PERSON
17,台灣,GPE
17,張聯強,ORG
17,張瑞昱,PERSON
18,本周,DATE
18,中時報系,ORG
18,上海,GPE
18,本周,DATE
18,長榮,ORG
18,下周,DATE
18,大遠洋,LOC
18,美,GPE
18,歐洲線,LOC
18,周漲美元,MONEY
18,長榮,ORG
18,今日,DATE
18,今日,DATE
18,億元,MONEY
18,元大投信,ORG
18,長榮,PERSON
18,第大,ORDINAL
18,萬,CARDINAL
18,聯電,ORG
18,萬,CARDINAL
18,台驊投控,ORG
18,顏益財,PERSON
